lane_id,distance_tier,date,day_of_week,is_weekend,is_holiday,is_peak_season,weather_risk_score,total_shipments,scanned_shipments,delayed_shipments,delay_rate,_shock_active_ground_truth
MEM-LAX,long,2025-11-16,6,1,0,0,0.1444,590,572,33,0.0577,0
MEM-LAX,long,2025-11-17,0,0,0,0,0.0701,995,975,63,0.0646,0
MEM-LAX,long,2025-11-18,1,0,0,0,0.28,1374,1347,81,0.0601,0
MEM-LAX,long,2025-11-19,2,0,0,0,0.0,1335,1303,57,0.0437,0
MEM-LAX,long,2025-11-20,3,0,0,1,0.0,1758,1701,147,0.0864,0
MEM-LAX,long,2025-11-21,4,0,0,1,0.1295,1999,1964,157,0.0799,0
MEM-LAX,long,2025-11-22,5,1,0,1,0.1663,1086,1047,132,0.1261,0
MEM-LAX,long,2025-11-23,6,1,0,1,0.0054,947,929,99,0.1066,0
MEM-LAX,long,2025-11-24,0,0,0,1,0.2501,1865,1817,178,0.098,0
MEM-LAX,long,2025-11-25,1,0,0,1,0.0,1630,1580,125,0.0791,0
MEM-LAX,long,2025-11-26,2,0,0,1,0.1836,1989,1920,162,0.0844,0
MEM-LAX,long,2025-11-27,3,0,0,1,0.1288,1934,1885,166,0.0881,0
MEM-LAX,long,2025-11-28,4,0,0,1,0.2816,1739,1693,151,0.0892,0
MEM-LAX,long,2025-11-29,5,1,0,1,0.2595,1118,1092,124,0.1136,0
MEM-LAX,long,2025-11-30,6,1,0,1,0.1306,1111,1070,129,0.1206,0
MEM-LAX,long,2025-12-01,0,0,0,1,0.255,1654,1599,157,0.0982,0
MEM-LAX,long,2025-12-02,1,0,0,1,0.0696,2058,2026,189,0.0933,0
MEM-LAX,long,2025-12-03,2,0,0,1,0.2234,1796,1732,140,0.0808,0
MEM-LAX,long,2025-12-04,3,0,0,1,0.0689,1735,1689,142,0.0841,0
MEM-LAX,long,2025-12-05,4,0,0,1,0.2765,1903,1845,130,0.0705,0
MEM-LAX,long,2025-12-06,5,1,0,1,0.1208,1072,1041,106,0.1018,0
MEM-LAX,long,2025-12-07,6,1,0,1,0.202,1079,1039,119,0.1145,0
MEM-LAX,long,2025-12-08,0,0,0,1,0.2064,1889,1841,172,0.0934,0
MEM-LAX,long,2025-12-09,1,0,0,1,0.1637,2141,2097,176,0.0839,0
MEM-LAX,long,2025-12-10,2,0,0,1,0.0784,2268,2185,168,0.0769,0
MEM-LAX,long,2025-12-11,3,0,0,1,0.1766,2004,1966,179,0.091,0
MEM-LAX,long,2025-12-12,4,0,0,1,0.2318,1691,1654,112,0.0677,0
MEM-LAX,long,2025-12-13,5,1,0,1,0.3605,1219,1193,138,0.1157,0
MEM-LAX,long,2025-12-14,6,1,0,1,1.0,913,897,266,0.2965,1
MEM-LAX,long,2025-12-15,0,0,0,1,0.2422,1660,1614,130,0.0805,0
MEM-LAX,long,2025-12-16,1,0,0,1,0.185,1841,1804,138,0.0765,0
MEM-LAX,long,2025-12-17,2,0,0,1,0.471,2405,2334,174,0.0746,0
MEM-LAX,long,2025-12-18,3,0,0,1,0.1444,1639,1595,116,0.0727,0
MEM-LAX,long,2025-12-19,4,0,0,1,0.4352,1991,1957,159,0.0812,0
MEM-LAX,long,2025-12-20,5,1,0,1,0.0942,1068,1029,105,0.102,0
MEM-LAX,long,2025-12-21,6,1,0,1,0.157,1050,1026,92,0.0897,0
MEM-LAX,long,2025-12-22,0,0,0,1,0.127,2022,1949,177,0.0908,0
MEM-LAX,long,2025-12-23,1,0,0,1,0.2527,1762,1740,141,0.081,0
MEM-LAX,long,2025-12-24,2,0,0,1,0.1173,2222,2176,170,0.0781,0
MEM-LAX,long,2025-12-25,3,0,1,1,0.0,534,521,39,0.0749,0
MEM-LAX,long,2025-12-26,4,0,0,1,0.2813,2009,1951,143,0.0733,0
MEM-LAX,long,2025-12-27,5,1,0,0,0.1219,680,669,44,0.0658,0
MEM-LAX,long,2025-12-28,6,1,0,0,0.2855,729,715,57,0.0797,0
MEM-LAX,long,2025-12-29,0,0,0,0,0.0996,1292,1264,73,0.0578,0
MEM-LAX,long,2025-12-30,1,0,0,0,0.2378,1173,1138,43,0.0378,0
MEM-LAX,long,2025-12-31,2,0,0,0,0.0,1265,1247,62,0.0497,0
MEM-LAX,long,2026-01-01,3,0,1,0,0.0886,239,231,11,0.0476,0
MEM-LAX,long,2026-01-02,4,0,0,0,0.0826,1297,1280,66,0.0516,0
MEM-LAX,long,2026-01-03,5,1,0,0,0.1418,612,592,48,0.0811,0
MEM-LAX,long,2026-01-04,6,1,0,0,0.2216,693,672,46,0.0685,0
MEM-LAX,long,2026-01-05,0,0,0,0,0.2127,1404,1385,71,0.0513,0
MEM-LAX,long,2026-01-06,1,0,0,0,0.2452,1093,1055,49,0.0464,0
MEM-LAX,long,2026-01-07,2,0,0,0,0.3204,1105,1082,47,0.0434,0
MEM-LAX,long,2026-01-08,3,0,0,0,0.4368,1186,1145,212,0.1852,1
MEM-LAX,long,2026-01-09,4,0,0,0,0.7219,1297,1251,203,0.1623,1
MEM-LAX,long,2026-01-10,5,1,0,0,0.2899,600,586,48,0.0819,0
MEM-LAX,long,2026-01-11,6,1,0,0,0.2057,737,717,49,0.0683,0
MEM-LAX,long,2026-01-12,0,0,0,0,0.2112,1299,1254,59,0.047,0
MEM-LAX,long,2026-01-13,1,0,0,0,0.2027,1083,1069,56,0.0524,0
MEM-LAX,long,2026-01-14,2,0,0,0,0.1275,1349,1321,71,0.0537,0
MEM-LAX,long,2026-01-15,3,0,0,0,0.1438,1255,1233,62,0.0503,0
MEM-LAX,long,2026-01-16,4,0,0,0,0.1845,1248,1211,50,0.0413,0
MEM-LAX,long,2026-01-17,5,1,0,0,0.0738,769,750,48,0.064,0
MEM-LAX,long,2026-01-18,6,1,0,0,0.0693,637,620,49,0.079,0
MEM-LAX,long,2026-01-19,0,0,0,0,0.0705,1348,1326,62,0.0468,0
MEM-LAX,long,2026-01-20,1,0,0,0,0.1716,1347,1321,67,0.0507,0
MEM-LAX,long,2026-01-21,2,0,0,0,0.0839,1224,1201,57,0.0475,0
MEM-LAX,long,2026-01-22,3,0,0,0,0.0882,1209,1182,49,0.0415,0
MEM-LAX,long,2026-01-23,4,0,0,0,0.0739,998,967,46,0.0476,0
MEM-LAX,long,2026-01-24,5,1,0,0,0.0822,782,762,47,0.0617,0
MEM-LAX,long,2026-01-25,6,1,0,0,0.3517,610,593,29,0.0489,0
MEM-LAX,long,2026-01-26,0,0,0,0,0.1937,1148,1128,48,0.0426,0
MEM-LAX,long,2026-01-27,1,0,0,0,0.2456,1083,1065,58,0.0545,0
MEM-LAX,long,2026-01-28,2,0,0,0,0.0617,1303,1272,53,0.0417,0
MEM-LAX,long,2026-01-29,3,0,0,0,0.1629,1053,1017,44,0.0433,0
MEM-LAX,long,2026-01-30,4,0,0,0,0.1263,1433,1401,80,0.0571,0
MEM-LAX,long,2026-01-31,5,1,0,0,0.0251,652,640,37,0.0578,0
MEM-LAX,long,2026-02-01,6,1,0,0,0.031,620,611,32,0.0524,0
MEM-LAX,long,2026-02-02,0,0,0,0,0.2372,1256,1240,57,0.046,0
MEM-LAX,long,2026-02-03,1,0,0,0,0.2166,1177,1153,57,0.0494,0
MEM-LAX,long,2026-02-04,2,0,0,0,0.0708,1199,1159,55,0.0475,0
MEM-LAX,long,2026-02-05,3,0,0,0,0.2566,1103,1071,59,0.0551,0
MEM-LAX,long,2026-02-06,4,0,0,0,0.1517,1491,1441,78,0.0541,0
MEM-LAX,long,2026-02-07,5,1,0,0,0.2799,726,708,39,0.0551,0
MEM-LAX,long,2026-02-08,6,1,0,0,0.0,563,543,44,0.081,0
MEM-LAX,long,2026-02-09,0,0,0,0,0.0202,1152,1119,47,0.042,0
MEM-LAX,long,2026-02-10,1,0,0,0,0.1692,1264,1219,61,0.05,0
MEM-LAX,long,2026-02-11,2,0,0,0,0.2962,1119,1094,68,0.0622,0
MEM-LAX,long,2026-02-12,3,0,0,0,0.1833,1173,1145,52,0.0454,0
MEM-LAX,long,2026-02-13,4,0,0,0,0.1191,1078,1059,50,0.0472,0
MEM-LAX,long,2026-02-14,5,1,0,0,0.0947,709,699,52,0.0744,0
MEM-LAX,long,2026-02-15,6,1,0,0,0.2293,582,562,40,0.0712,0
MEM-LAX,long,2026-02-16,0,0,0,0,0.0,1122,1102,59,0.0535,0
MEM-LAX,long,2026-02-17,1,0,0,0,0.4806,1311,1281,65,0.0507,0
MEM-LAX,long,2026-02-18,2,0,0,0,0.1374,1236,1220,61,0.05,0
MEM-LAX,long,2026-02-19,3,0,0,0,0.2111,1036,1021,59,0.0578,0
MEM-LAX,long,2026-02-20,4,0,0,0,0.0787,1270,1232,55,0.0446,0
MEM-LAX,long,2026-02-21,5,1,0,0,0.1345,646,636,50,0.0786,0
MEM-LAX,long,2026-02-22,6,1,0,0,0.1311,697,672,45,0.067,0
MEM-LAX,long,2026-02-23,0,0,0,0,0.2562,1054,1033,58,0.0561,0
MEM-LAX,long,2026-02-24,1,0,0,0,0.0681,1276,1254,63,0.0502,0
MEM-LAX,long,2026-02-25,2,0,0,0,0.0519,1150,1135,60,0.0529,0
MEM-LAX,long,2026-02-26,3,0,0,0,0.3311,1229,1186,65,0.0548,0
MEM-LAX,long,2026-02-27,4,0,0,0,0.0607,1257,1235,61,0.0494,0
MEM-LAX,long,2026-02-28,5,1,0,0,0.0705,713,696,43,0.0618,0
MEM-LAX,long,2026-03-01,6,1,0,0,0.1605,595,580,41,0.0707,0
MEM-LAX,long,2026-03-02,0,0,0,0,0.2864,1214,1170,57,0.0487,0
MEM-LAX,long,2026-03-03,1,0,0,0,0.0977,1053,1016,44,0.0433,0
MEM-LAX,long,2026-03-04,2,0,0,0,0.2895,1237,1207,49,0.0406,0
MEM-LAX,long,2026-03-05,3,0,0,0,0.0553,1195,1167,59,0.0506,0
MEM-LAX,long,2026-03-06,4,0,0,0,0.3966,1029,1006,45,0.0447,0
MEM-LAX,long,2026-03-07,5,1,0,0,0.1404,658,649,54,0.0832,0
MEM-LAX,long,2026-03-08,6,1,0,0,0.2207,613,591,35,0.0592,0
MEM-LAX,long,2026-03-09,0,0,0,0,0.1471,1197,1180,56,0.0475,0
MEM-LAX,long,2026-03-10,1,0,0,0,0.2619,1272,1237,64,0.0517,0
MEM-LAX,long,2026-03-11,2,0,0,0,0.3119,1131,1105,47,0.0425,0
MEM-LAX,long,2026-03-12,3,0,0,0,0.0863,1077,1037,55,0.053,0
MEM-LAX,long,2026-03-13,4,0,0,0,0.0871,1195,1174,61,0.052,0
MEM-LAX,long,2026-03-14,5,1,0,0,0.319,694,676,44,0.0651,0
MEM-LAX,long,2026-03-15,6,1,0,0,0.3241,703,687,39,0.0568,0
MEM-LAX,long,2026-03-16,0,0,0,0,0.1975,1358,1332,79,0.0593,0
MEM-LAX,long,2026-03-17,1,0,0,0,0.263,1193,1171,66,0.0564,0
MEM-LAX,long,2026-03-18,2,0,0,0,0.2777,1167,1145,53,0.0463,0
MEM-LAX,long,2026-03-19,3,0,0,0,0.2411,1072,1035,50,0.0483,0
MEM-LAX,long,2026-03-20,4,0,0,0,0.0,1120,1083,63,0.0582,0
MEM-LAX,long,2026-03-21,5,1,0,0,0.0877,622,609,42,0.069,0
MEM-LAX,long,2026-03-22,6,1,0,0,0.5181,743,718,137,0.1908,1
MEM-LAX,long,2026-03-23,0,0,0,0,0.7431,1115,1083,166,0.1533,1
MEM-LAX,long,2026-03-24,1,0,0,0,0.8254,1255,1235,237,0.1919,1
MEM-LAX,long,2026-03-25,2,0,0,0,0.1588,1004,966,48,0.0497,0
MEM-LAX,long,2026-03-26,3,0,0,0,0.1793,1094,1077,64,0.0594,0
MEM-LAX,long,2026-03-27,4,0,0,0,0.1376,1243,1219,59,0.0484,0
MEM-LAX,long,2026-03-28,5,1,0,0,0.2391,782,763,37,0.0485,0
MEM-LAX,long,2026-03-29,6,1,0,0,0.2326,571,554,40,0.0722,0
MEM-LAX,long,2026-03-30,0,0,0,0,0.0122,1261,1221,57,0.0467,0
MEM-LAX,long,2026-03-31,1,0,0,0,0.2673,970,953,39,0.0409,0
MEM-LAX,long,2026-04-01,2,0,0,0,0.4374,1131,1113,62,0.0557,0
MEM-LAX,long,2026-04-02,3,0,0,0,0.0911,1269,1244,54,0.0434,0
MEM-LAX,long,2026-04-03,4,0,0,0,0.16,1007,971,55,0.0566,0
MEM-LAX,long,2026-04-04,5,1,0,0,0.0,715,698,39,0.0559,0
MEM-LAX,long,2026-04-05,6,1,0,0,0.2023,696,684,47,0.0687,0
MEM-LAX,long,2026-04-06,0,0,0,0,0.128,1295,1247,71,0.0569,0
MEM-LAX,long,2026-04-07,1,0,0,0,0.1796,1290,1269,74,0.0583,0
MEM-LAX,long,2026-04-08,2,0,0,0,0.3136,1468,1413,81,0.0573,0
MEM-LAX,long,2026-04-09,3,0,0,0,0.0134,1229,1185,53,0.0447,0
MEM-LAX,long,2026-04-10,4,0,0,0,0.2183,1305,1265,64,0.0506,0
MEM-LAX,long,2026-04-11,5,1,0,0,0.0641,656,636,39,0.0613,0
MEM-LAX,long,2026-04-12,6,1,0,0,0.0419,752,724,52,0.0718,0
MEM-LAX,long,2026-04-13,0,0,0,0,0.0,1146,1114,61,0.0548,0
MEM-LAX,long,2026-04-14,1,0,0,0,0.2742,1016,980,48,0.049,0
MEM-LAX,long,2026-04-15,2,0,0,0,0.0977,1169,1134,51,0.045,0
MEM-LAX,long,2026-04-16,3,0,0,0,0.3248,1354,1331,63,0.0473,0
MEM-LAX,long,2026-04-17,4,0,0,0,0.2477,1089,1067,49,0.0459,0
MEM-LAX,long,2026-04-18,5,1,0,0,0.0,743,716,56,0.0782,0
MEM-LAX,long,2026-04-19,6,1,0,0,0.0953,689,665,43,0.0647,0
MEM-LAX,long,2026-04-20,0,0,0,0,0.11,1291,1258,55,0.0437,0
MEM-LAX,long,2026-04-21,1,0,0,0,0.1244,1164,1127,59,0.0524,0
MEM-LAX,long,2026-04-22,2,0,0,0,0.0805,1154,1127,57,0.0506,0
MEM-LAX,long,2026-04-23,3,0,0,0,0.0643,1448,1395,82,0.0588,0
MEM-LAX,long,2026-04-24,4,0,0,0,0.2993,1210,1177,59,0.0501,0
MEM-LAX,long,2026-04-25,5,1,0,0,0.1369,853,822,61,0.0742,0
MEM-LAX,long,2026-04-26,6,1,0,0,0.0,634,616,32,0.0519,0
MEM-LAX,long,2026-04-27,0,0,0,0,0.0636,1339,1301,59,0.0453,0
MEM-LAX,long,2026-04-28,1,0,0,0,0.0,1198,1179,61,0.0517,0
MEM-LAX,long,2026-04-29,2,0,0,0,0.2518,1089,1073,67,0.0624,0
MEM-LAX,long,2026-04-30,3,0,0,0,0.1055,1196,1173,61,0.052,0
MEM-LAX,long,2026-05-01,4,0,0,0,0.1013,1220,1176,52,0.0442,0
MEM-LAX,long,2026-05-02,5,1,0,0,0.129,671,658,33,0.0502,0
MEM-LAX,long,2026-05-03,6,1,0,0,0.1574,679,660,48,0.0727,0
MEM-LAX,long,2026-05-04,0,0,0,0,0.153,1091,1070,57,0.0533,0
MEM-LAX,long,2026-05-05,1,0,0,0,0.0504,1115,1078,58,0.0538,0
MEM-LAX,long,2026-05-06,2,0,0,0,0.1518,1180,1142,48,0.042,0
MEM-LAX,long,2026-05-07,3,0,0,0,0.0722,1142,1111,54,0.0486,0
MEM-LAX,long,2026-05-08,4,0,0,0,0.0171,1075,1036,54,0.0521,0
MEM-LAX,long,2026-05-09,5,1,0,0,0.1533,635,627,45,0.0718,0
MEM-LAX,long,2026-05-10,6,1,0,0,0.1017,553,540,33,0.0611,0
MEM-LAX,long,2026-05-11,0,0,0,0,0.3633,1170,1136,46,0.0405,0
MEM-LAX,long,2026-05-12,1,0,0,0,0.3093,1151,1134,46,0.0406,0
MEM-LAX,long,2026-05-13,2,0,0,0,0.0,1163,1136,56,0.0493,0
MEM-LAX,long,2026-05-14,3,0,0,0,0.2343,1162,1123,45,0.0401,0
MEM-LAX,long,2026-05-15,4,0,0,0,0.2141,1083,1051,45,0.0428,0
MEM-LAX,long,2026-05-16,5,1,0,0,0.0653,760,740,52,0.0703,0
MEM-LAX,long,2026-05-17,6,1,0,0,0.2334,664,655,44,0.0672,0
MEM-LAX,long,2026-05-18,0,0,0,0,0.1619,1339,1313,71,0.0541,0
MEM-LAX,long,2026-05-19,1,0,0,0,0.0,1102,1074,60,0.0559,0
MEM-LAX,long,2026-05-20,2,0,0,0,0.1602,1183,1150,56,0.0487,0
MEM-LAX,long,2026-05-21,3,0,0,0,0.0624,1116,1099,50,0.0455,0
MEM-LAX,long,2026-05-22,4,0,0,0,0.0081,1149,1125,51,0.0453,0
MEM-LAX,long,2026-05-23,5,1,0,0,0.2971,681,661,29,0.0439,0
MEM-LAX,long,2026-05-24,6,1,0,0,0.3783,729,713,37,0.0519,0
MEM-LAX,long,2026-05-25,0,0,0,0,0.1099,1173,1147,66,0.0575,0
MEM-LAX,long,2026-05-26,1,0,0,0,0.2929,1230,1207,69,0.0572,0
MEM-LAX,long,2026-05-27,2,0,0,0,0.027,1317,1277,54,0.0423,0
MEM-LAX,long,2026-05-28,3,0,0,0,0.23,974,950,43,0.0453,0
MEM-LAX,long,2026-05-29,4,0,0,0,0.1898,1387,1360,82,0.0603,0
MEM-LAX,long,2026-05-30,5,1,0,0,0.1813,620,606,43,0.071,0
MEM-LAX,long,2026-05-31,6,1,0,0,0.4131,780,759,43,0.0567,0
MEM-LAX,long,2026-06-01,0,0,0,0,0.2426,1275,1241,77,0.062,0
MEM-LAX,long,2026-06-02,1,0,0,0,0.0362,1305,1288,63,0.0489,0
MEM-LAX,long,2026-06-03,2,0,0,0,0.2171,1168,1146,56,0.0489,0
MEM-LAX,long,2026-06-04,3,0,0,0,0.1274,1297,1269,66,0.052,0
MEM-LAX,long,2026-06-05,4,0,0,0,0.1641,1254,1211,57,0.0471,0
MEM-LAX,long,2026-06-06,5,1,0,0,0.0,659,642,39,0.0607,0
MEM-LAX,long,2026-06-07,6,1,0,0,0.3173,673,661,49,0.0741,0
MEM-LAX,long,2026-06-08,0,0,0,0,0.221,1258,1230,61,0.0496,0
MEM-LAX,long,2026-06-09,1,0,0,0,0.2318,1368,1318,68,0.0516,0
MEM-LAX,long,2026-06-10,2,0,0,0,0.079,1312,1273,82,0.0644,0
MEM-LAX,long,2026-06-11,3,0,0,0,0.1572,1251,1222,65,0.0532,0
MEM-LAX,long,2026-06-12,4,0,0,0,0.1307,1384,1362,64,0.047,0
MEM-LAX,long,2026-06-13,5,1,0,0,0.2778,718,692,50,0.0723,0
MEM-LAX,long,2026-06-14,6,1,0,0,0.0558,713,688,61,0.0887,0
MEM-LAX,long,2026-06-15,0,0,0,0,0.0,1401,1361,64,0.047,0
MEM-LAX,long,2026-06-16,1,0,0,0,0.2485,862,849,39,0.0459,0
MEM-LAX,long,2026-06-17,2,0,0,0,0.1621,1204,1167,62,0.0531,0
MEM-LAX,long,2026-06-18,3,0,0,0,0.0551,1086,1058,56,0.0529,0
MEM-LAX,long,2026-06-19,4,0,0,0,0.0906,1262,1233,62,0.0503,0
MEM-LAX,long,2026-06-20,5,1,0,0,0.0,675,664,52,0.0783,0
MEM-LAX,long,2026-06-21,6,1,0,0,0.2462,552,534,36,0.0674,0
MEM-LAX,long,2026-06-22,0,0,0,0,0.0725,1205,1169,68,0.0582,0
MEM-LAX,long,2026-06-23,1,0,0,0,0.0953,1215,1174,54,0.046,0
MEM-LAX,long,2026-06-24,2,0,0,0,0.216,1099,1076,71,0.066,0
MEM-LAX,long,2026-06-25,3,0,0,0,0.0832,1347,1310,62,0.0473,0
MEM-LAX,long,2026-06-26,4,0,0,0,0.3359,1173,1143,58,0.0507,0
MEM-LAX,long,2026-06-27,5,1,0,0,0.0763,584,563,39,0.0693,0
MEM-LAX,long,2026-06-28,6,1,0,0,0.1604,644,634,52,0.082,0
MEM-LAX,long,2026-06-29,0,0,0,0,0.1769,1282,1242,55,0.0443,0
MEM-LAX,long,2026-06-30,1,0,0,0,0.288,1009,991,45,0.0454,0
MEM-LAX,long,2026-07-01,2,0,0,0,0.2323,1053,1038,47,0.0453,0
MEM-LAX,long,2026-07-02,3,0,0,0,0.021,1008,978,54,0.0552,0
MEM-LAX,long,2026-07-03,4,0,0,0,0.1547,1176,1160,64,0.0552,0
MEM-LAX,long,2026-07-04,5,1,1,0,0.1456,176,170,12,0.0706,0
MEM-LAX,long,2026-07-05,6,1,0,0,0.1431,669,647,42,0.0649,0
MEM-LAX,long,2026-07-06,0,0,0,0,0.2774,1181,1154,48,0.0416,0
MEM-LAX,long,2026-07-07,1,0,0,0,0.1416,1268,1221,62,0.0508,0
MEM-LAX,long,2026-07-08,2,0,0,0,0.1079,1510,1486,80,0.0538,0
MEM-LAX,long,2026-07-09,3,0,0,0,0.1225,1191,1166,46,0.0395,0
MEM-LAX,long,2026-07-10,4,0,0,0,0.1678,1232,1210,56,0.0463,0
MEM-LAX,long,2026-07-11,5,1,0,0,0.1109,699,689,40,0.0581,0
MEM-LAX,long,2026-07-12,6,1,0,0,0.0598,684,666,36,0.0541,0
MEM-LAX,long,2026-07-13,0,0,0,0,0.1923,1130,1102,55,0.0499,0
MEM-LAX,long,2026-07-14,1,0,0,0,0.1561,1223,1193,46,0.0386,0
MEM-LAX,long,2026-07-15,2,0,0,0,0.036,1241,1196,69,0.0577,0
MEM-LAX,long,2026-07-16,3,0,0,0,0.0658,1110,1082,48,0.0444,0
MEM-LAX,long,2026-07-17,4,0,0,0,0.2668,1046,1010,57,0.0564,0
MEM-LAX,long,2026-07-18,5,1,0,0,0.3524,723,711,172,0.2419,1
MEM-LAX,long,2026-07-19,6,1,0,0,0.0615,728,709,42,0.0592,0
MEM-LAX,long,2026-07-20,0,0,0,0,0.3268,1366,1335,51,0.0382,0
MEM-LAX,long,2026-07-21,1,0,0,0,0.173,1045,1027,57,0.0555,0
MEM-LAX,long,2026-07-22,2,0,0,0,0.2117,1338,1307,73,0.0559,0
MEM-LAX,long,2026-07-23,3,0,0,0,0.1402,1013,983,58,0.059,0
MEM-LAX,long,2026-07-24,4,0,0,0,0.0063,1335,1287,56,0.0435,0
MEM-LAX,long,2026-07-25,5,1,0,0,0.4398,685,661,45,0.0681,0
MEM-LAX,long,2026-07-26,6,1,0,0,0.215,632,612,38,0.0621,0
MEM-LAX,long,2026-07-27,0,0,0,0,0.3999,1173,1141,78,0.0684,0
MEM-LAX,long,2026-07-28,1,0,0,0,0.1134,1288,1262,66,0.0523,0
MEM-LAX,long,2026-07-29,2,0,0,0,0.0,1262,1220,49,0.0402,0
MEM-LAX,long,2026-07-30,3,0,0,0,0.0664,1270,1254,61,0.0486,0
MEM-LAX,long,2026-07-31,4,0,0,0,0.188,1355,1329,61,0.0459,0
MEM-LAX,long,2026-08-01,5,1,0,0,0.0,635,624,41,0.0657,0
MEM-LAX,long,2026-08-02,6,1,0,0,0.2349,664,641,46,0.0718,0
MEM-LAX,long,2026-08-03,0,0,0,0,0.19,1000,967,37,0.0383,0
MEM-LAX,long,2026-08-04,1,0,0,0,0.2521,1301,1253,68,0.0543,0
MEM-LAX,long,2026-08-05,2,0,0,0,0.0944,1434,1409,82,0.0582,0
MEM-LAX,long,2026-08-06,3,0,0,0,0.0486,1186,1153,61,0.0529,0
MEM-LAX,long,2026-08-07,4,0,0,0,0.0653,1196,1161,68,0.0586,0
MEM-LAX,long,2026-08-08,5,1,0,0,0.2311,640,622,29,0.0466,0
MEM-LAX,long,2026-08-09,6,1,0,0,0.0521,734,721,49,0.068,0
MEM-LAX,long,2026-08-10,0,0,0,0,0.2746,1212,1196,67,0.056,0
MEM-LAX,long,2026-08-11,1,0,0,0,0.2589,1094,1064,46,0.0432,0
MEM-LAX,long,2026-08-12,2,0,0,0,0.1048,1427,1383,60,0.0434,0
MEM-LAX,long,2026-08-13,3,0,0,0,0.0629,1393,1366,66,0.0483,0
MEM-LAX,long,2026-08-14,4,0,0,0,0.2505,1182,1139,58,0.0509,0
MEM-LAX,long,2026-08-15,5,1,0,0,0.2057,604,589,42,0.0713,0
MEM-LAX,long,2026-08-16,6,1,0,0,0.0669,747,726,61,0.084,0
MEM-LAX,long,2026-08-17,0,0,0,0,0.1316,1400,1361,75,0.0551,0
MEM-LAX,long,2026-08-18,1,0,0,0,0.1931,1097,1079,51,0.0473,0
MEM-LAX,long,2026-08-19,2,0,0,0,0.0,1147,1124,61,0.0543,0
MEM-LAX,long,2026-08-20,3,0,0,0,0.1661,1230,1204,57,0.0473,0
MEM-LAX,long,2026-08-21,4,0,0,0,0.1341,1100,1074,58,0.054,0
MEM-LAX,long,2026-08-22,5,1,0,0,0.0527,652,633,51,0.0806,0
MEM-LAX,long,2026-08-23,6,1,0,0,0.7875,604,595,125,0.2101,1
MEM-SEA,long,2023-08-25,4,0,0,0,0.1125,756,739,42,0.0568,0
MEM-SEA,long,2023-08-26,5,1,0,0,0.3852,380,371,27,0.0728,0
MEM-SEA,long,2023-08-27,6,1,0,0,0.0,369,360,22,0.0611,0
MEM-SEA,long,2023-08-28,0,0,0,0,0.0968,711,699,33,0.0472,0
MEM-SEA,long,2023-08-29,1,0,0,0,0.2662,709,688,31,0.0451,0
MEM-SEA,long,2023-08-30,2,0,0,0,0.1397,683,670,41,0.0612,0
MEM-SEA,long,2023-08-31,3,0,0,0,0.0438,675,653,33,0.0505,0
MEM-SEA,long,2023-09-01,4,0,0,0,0.1938,661,651,29,0.0445,0
MEM-SEA,long,2023-09-02,5,1,0,0,0.1142,339,334,21,0.0629,0
MEM-SEA,long,2023-09-03,6,1,0,0,0.0592,397,387,19,0.0491,0
MEM-SEA,long,2023-09-04,0,0,0,0,0.1602,853,825,33,0.04,0
MEM-SEA,long,2023-09-05,1,0,0,0,0.0438,653,637,45,0.0706,0
MEM-SEA,long,2023-09-06,2,0,0,0,0.2576,787,760,49,0.0645,0
MEM-SEA,long,2023-09-07,3,0,0,0,0.0,789,767,35,0.0456,0
MEM-SEA,long,2023-09-08,4,0,0,0,0.0,672,655,33,0.0504,0
MEM-SEA,long,2023-09-09,5,1,0,0,0.2475,463,453,38,0.0839,0
MEM-SEA,long,2023-09-10,6,1,0,0,0.1416,445,433,39,0.0901,0
MEM-SEA,long,2023-09-11,0,0,0,0,0.0,649,627,39,0.0622,0
MEM-SEA,long,2023-09-12,1,0,0,0,0.1634,598,576,37,0.0642,0
MEM-SEA,long,2023-09-13,2,0,0,0,0.0,696,680,34,0.05,0
MEM-SEA,long,2023-09-14,3,0,0,0,0.4144,737,710,32,0.0451,0
MEM-SEA,long,2023-09-15,4,0,0,0,0.1783,689,670,37,0.0552,0
MEM-SEA,long,2023-09-16,5,1,0,0,0.0571,456,442,28,0.0633,0
MEM-SEA,long,2023-09-17,6,1,0,0,0.3326,355,350,31,0.0886,0
MEM-SEA,long,2023-09-18,0,0,0,0,0.074,665,645,40,0.062,0
MEM-SEA,long,2023-09-19,1,0,0,0,0.147,624,607,31,0.0511,0
MEM-SEA,long,2023-09-20,2,0,0,0,0.3816,708,695,29,0.0417,0
MEM-SEA,long,2023-09-21,3,0,0,0,0.2534,679,665,48,0.0722,0
MEM-SEA,long,2023-09-22,4,0,0,0,0.1263,629,611,35,0.0573,0
MEM-SEA,long,2023-09-23,5,1,0,0,0.2936,302,294,25,0.085,0
MEM-SEA,long,2023-09-24,6,1,0,0,0.1232,345,338,22,0.0651,0
MEM-SEA,long,2023-09-25,0,0,0,0,0.0195,774,750,37,0.0493,0
MEM-SEA,long,2023-09-26,1,0,0,0,0.1301,713,692,41,0.0592,0
MEM-SEA,long,2023-09-27,2,0,0,0,0.265,811,784,40,0.051,0
MEM-SEA,long,2023-09-28,3,0,0,0,0.0,638,615,41,0.0667,0
